timestamp,station_id,station_code,station_name,line_name,hour,minute,day_of_week,is_weekend,capacity,inflow_ppm,outflow_ppm,line_delay_min,density_pct,target_inflow_15m,target_inflow_30m,target_inflow_60m,target_congestion_level
2026-08-24 13:45:00,3,RED-03,Tech Hub North,Red Line,13,45,0,0,2200,55,36,0,7.21,57,60,63,NORMAL
2026-08-24 13:45:00,4,RED-04,University Square,Red Line,13,45,0,0,2000,125,137,0,5.79,131,137,143,NORMAL
2026-08-24 13:45:00,5,RED-05,Arts District,Red Line,13,45,0,0,1800,65,53,12,6.16,68,71,74,NORMAL
2026-08-24 13:45:00,6,RED-06,Medical Center,Red Line,13,45,0,0,2000,72,26,0,25.78,75,79,82,NORMAL
2026-08-24 13:45:00,7,RED-07,North Gate,Red Line,13,45,0,0,1600,51,72,0,7.25,53,56,58,NORMAL
2026-08-24 13:45:00,8,RED-08,Suburban North,Red Line,13,45,0,0,1500,83,66,0,13.26,87,91,95,NORMAL
2026-08-24 13:45:00,9,BLU-01,West Port,Blue Line,13,45,0,0,2000,67,38,0,12.12,70,73,77,NORMAL
2026-08-24 13:45:00,10,BLU-02,Maritime Dock,Blue Line,13,45,0,0,1800,31,56,5,5.65,32,34,35,NORMAL
2026-08-24 13:45:00,11,BLU-03,Central Terminal,Blue Line,13,45,0,0,3000,308,35,0,89.26,323,338,354,CRITICAL
2026-08-24 13:45:00,12,BLU-04,Civic Center,Blue Line,13,45,0,0,2100,58,66,0,5.27,60,63,66,NORMAL
2026-08-24 13:45:00,13,BLU-05,University Square,Blue Line,13,45,0,0,2000,124,79,0,24.45,130,136,142,NORMAL
2026-08-24 13:45:00,14,BLU-06,Innovation Park,Blue Line,13,45,0,0,2400,101,33,0,30.48,106,111,116,NORMAL
2026-08-24 13:45:00,15,BLU-07,Stadium Arena,Blue Line,13,45,0,0,3500,72,35,0,10.23,75,79,82,NORMAL
2026-08-24 13:45:00,16,BLU-08,East terminus,Blue Line,13,45,0,0,1500,55,26,0,15.77,57,60,63,NORMAL
2026-08-24 14:00:00,1,RED-01,Central Terminal,Red Line,14,0,0,0,3000,85,117,0,3.35,89,93,97,NORMAL
2026-08-24 14:00:00,2,RED-02,Financial Plaza,Red Line,14,0,0,0,2500,63,39,0,8.22,66,69,72,NORMAL
2026-08-24 14:00:00,3,RED-03,Tech Hub North,Red Line,14,0,0,0,2200,66,25,0,21.27,69,72,75,NORMAL
2026-08-24 14:00:00,4,RED-04,University Square,Red Line,14,0,0,0,2000,69,87,8,4.57,72,75,79,NORMAL
2026-08-24 14:00:00,5,RED-05,Arts District,Red Line,14,0,0,0,1800,101,18,0,37.43,106,111,116,NORMAL
2026-08-24 14:00:00,6,RED-06,Medical Center,Red Line,14,0,0,0,2000,58,29,0,13.37,60,63,66,NORMAL
2026-08-24 14:00:00,7,RED-07,North Gate,Red Line,14,0,0,0,1600,56,63,0,6.32,58,61,64,NORMAL
2026-08-24 14:00:00,8,RED-08,Suburban North,Red Line,14,0,0,0,1500,71,36,0,21.48,74,78,81,NORMAL
2026-08-24 14:00:00,9,BLU-01,West Port,Blue Line,14,0,0,0,2000,23,74,0,5.85,24,25,26,NORMAL
2026-08-24 14:00:00,10,BLU-02,Maritime Dock,Blue Line,14,0,0,0,1800,52,30,0,9.96,54,57,59,NORMAL
2026-08-24 14:00:00,11,BLU-03,Central Terminal,Blue Line,14,0,0,0,3000,78,82,0,3.18,81,85,89,NORMAL
2026-08-24 14:00:00,12,BLU-04,Civic Center,Blue Line,14,0,0,0,2100,46,41,0,4.46,48,50,52,NORMAL
2026-08-24 14:00:00,13,BLU-05,University Square,Blue Line,14,0,0,0,2000,126,72,0,26.99,132,138,144,NORMAL
2026-08-24 14:00:00,14,BLU-06,Innovation Park,Blue Line,14,0,0,0,2400,69,72,0,4.95,72,75,79,NORMAL
2026-08-24 14:00:00,15,BLU-07,Stadium Arena,Blue Line,14,0,0,0,3500,62,20,0,11.39,65,68,71,NORMAL
2026-08-24 14:00:00,16,BLU-08,East terminus,Blue Line,14,0,0,0,1500,40,19,15,13.0,42,44,46,NORMAL
2026-08-24 14:15:00,1,RED-01,Central Terminal,Red Line,14,15,0,0,3000,95,71,0,9.49,99,104,109,NORMAL
2026-08-24 14:15:00,2,RED-02,Financial Plaza,Red Line,14,15,0,0,2500,58,51,0,4.64,60,63,66,NORMAL
2026-08-24 14:15:00,3,RED-03,Tech Hub North,Red Line,14,15,0,0,2200,70,57,15,5.45,73,77,80,NORMAL
2026-08-24 14:15:00,4,RED-04,University Square,Red Line,14,15,0,0,2000,193,47,0,74.24,202,212,221,MODERATE
2026-08-24 14:15:00,5,RED-05,Arts District,Red Line,14,15,0,0,1800,45,42,0,5.63,47,49,51,NORMAL
2026-08-24 14:15:00,6,RED-06,Medical Center,Red Line,14,15,0,0,2000,44,60,0,5.72,46,48,50,NORMAL
2026-08-24 14:15:00,7,RED-07,North Gate,Red Line,14,15,0,0,1600,36,59,0,6.7,37,39,41,NORMAL
2026-08-24 14:15:00,8,RED-08,Suburban North,Red Line,14,15,0,0,1500,51,35,0,12.13,53,56,58,NORMAL
2026-08-24 14:15:00,9,BLU-01,West Port,Blue Line,14,15,0,0,2000,122,24,0,49.24,128,134,140,NORMAL
2026-08-24 14:15:00,10,BLU-02,Maritime Dock,Blue Line,14,15,0,0,1800,48,33,0,7.16,50,52,55,NORMAL
2026-08-24 14:15:00,11,BLU-03,Central Terminal,Blue Line,14,15,0,0,3000,130,74,0,20.87,136,143,149,NORMAL
2026-08-24 14:15:00,12,BLU-04,Civic Center,Blue Line,14,15,0,0,2100,35,24,0,6.05,36,38,40,NORMAL
2026-08-24 14:15:00,13,BLU-05,University Square,Blue Line,14,15,0,0,2000,68,82,0,4.5,71,74,78,NORMAL
2026-08-24 14:15:00,14,BLU-06,Innovation Park,Blue Line,14,15,0,0,2400,27,41,0,4.45,28,29,31,NORMAL
2026-08-24 14:15:00,15,BLU-07,Stadium Arena,Blue Line,14,15,0,0,3500,50,45,0,2.84,52,55,57,NORMAL
2026-08-24 14:15:00,16,BLU-08,East terminus,Blue Line,14,15,0,0,1500,46,22,0,15.67,48,50,52,NORMAL
2026-08-24 14:30:00,1,RED-01,Central Terminal,Red Line,14,30,0,0,3000,100,99,0,2.74,105,110,114,NORMAL
2026-08-24 14:30:00,2,RED-02,Financial Plaza,Red Line,14,30,0,0,2500,49,48,0,3.43,51,53,56,NORMAL
2026-08-24 14:30:00,3,RED-03,Tech Hub North,Red Line,14,30,0,0,2200,23,48,0,4.05,24,25,26,NORMAL
2026-08-24 14:30:00,4,RED-04,University Square,Red Line,14,30,0,0,2000,102,56,0,24.33,107,112,117,NORMAL
2026-08-24 14:30:00,5,RED-05,Arts District,Red Line,14,30,0,0,1800,21,43,0,4.52,22,23,24,NORMAL
2026-08-24 14:30:00,6,RED-06,Medical Center,Red Line,14,30,0,0,2000,61,32,0,12.92,64,67,70,NORMAL
2026-08-24 14:30:00,7,RED-07,North Gate,Red Line,14,30,0,0,1600,32,48,0,5.79,33,35,36,NORMAL
2026-08-24 14:30:00,8,RED-08,Suburban North,Red Line,14,30,0,0,1500,25,42,0,6.47,26,27,28,NORMAL
2026-08-24 14:30:00,9,BLU-01,West Port,Blue Line,14,30,0,0,2000,40,51,0,5.5,42,44,46,NORMAL
2026-08-24 14:30:00,10,BLU-02,Maritime Dock,Blue Line,14,30,0,0,1800,62,33,0,17.94,65,68,71,NORMAL
2026-08-24 14:30:00,11,BLU-03,Central Terminal,Blue Line,14,30,0,0,3000,92,79,0,5.19,96,101,105,NORMAL
2026-08-24 14:30:00,12,BLU-04,Civic Center,Blue Line,14,30,0,0,2100,49,42,0,4.95,51,53,56,NORMAL
2026-08-24 14:30:00,13,BLU-05,University Square,Blue Line,14,30,0,0,2000,117,90,0,11.94,122,128,134,NORMAL
2026-08-24 14:30:00,14,BLU-06,Innovation Park,Blue Line,14,30,0,0,2400,52,29,0,8.42,54,57,59,NORMAL
2026-08-24 14:30:00,15,BLU-07,Stadium Arena,Blue Line,14,30,0,0,3500,58,33,0,8.1,60,63,66,NORMAL
2026-08-24 14:30:00,16,BLU-08,East terminus,Blue Line,14,30,0,0,1500,54,34,0,13.88,56,59,62,NORMAL
2026-08-24 14:45:00,1,RED-01,Central Terminal,Red Line,14,45,0,0,3000,68,72,12,3.11,71,74,78,NORMAL
2026-08-24 14:45:00,2,RED-02,Financial Plaza,Red Line,14,45,0,0,2500,54,50,0,3.72,56,59,62,NORMAL
2026-08-24 14:45:00,3,RED-03,Tech Hub North,Red Line,14,45,0,0,2200,40,36,0,5.1,42,44,46,NORMAL
2026-08-24 14:45:00,4,RED-04,University Square,Red Line,14,45,0,0,2000,52,79,0,5.86,54,57,59,NORMAL
2026-08-24 14:45:00,5,RED-05,Arts District,Red Line,14,45,0,0,1800,25,33,0,4.67,26,27,28,NORMAL
2026-08-24 14:45:00,6,RED-06,Medical Center,Red Line,14,45,0,0,2000,53,50,0,5.62,55,58,60,NORMAL
2026-08-24 14:45:00,7,RED-07,North Gate,Red Line,14,45,0,0,1600,25,31,15,5.98,26,27,28,NORMAL
2026-08-24 14:45:00,8,RED-08,Suburban North,Red Line,14,45,0,0,1500,23,19,0,7.51,24,25,26,NORMAL
2026-08-24 14:45:00,9,BLU-01,West Port,Blue Line,14,45,0,0,2000,36,32,0,4.51,37,39,41,NORMAL
2026-08-24 14:45:00,10,BLU-02,Maritime Dock,Blue Line,14,45,0,0,1800,63,24,0,24.45,66,69,72,NORMAL
2026-08-24 14:45:00,11,BLU-03,Central Terminal,Blue Line,14,45,0,0,3000,74,94,0,3.61,77,81,85,NORMAL
2026-08-24 14:45:00,12,BLU-04,Civic Center,Blue Line,14,45,0,0,2100,24,20,0,3.82,25,26,27,NORMAL
2026-08-24 14:45:00,13,BLU-05,University Square,Blue Line,14,45,0,0,2000,92,62,0,12.15,96,101,105,NORMAL
2026-08-24 14:45:00,14,BLU-06,Innovation Park,Blue Line,14,45,0,0,2400,43,53,0,3.88,45,47,49,NORMAL
2026-08-24 14:45:00,15,BLU-07,Stadium Arena,Blue Line,14,45,0,0,3500,40,33,0,3.37,42,44,46,NORMAL
2026-08-24 14:45:00,16,BLU-08,East terminus,Blue Line,14,45,0,0,1500,19,41,0,5.76,19,20,21,NORMAL
2026-08-24 15:00:00,1,RED-01,Central Terminal,Red Line,15,0,0,0,3000,56,47,0,3.05,58,61,64,NORMAL
2026-08-24 15:00:00,2,RED-02,Financial Plaza,Red Line,15,0,0,0,2500,29,27,0,4.22,30,31,33,NORMAL
2026-08-24 15:00:00,3,RED-03,Tech Hub North,Red Line,15,0,0,0,2200,41,49,0,3.95,43,45,47,NORMAL
2026-08-24 15:00:00,4,RED-04,University Square,Red Line,15,0,0,0,2000,97,78,0,11.04,101,106,111,NORMAL
2026-08-24 15:00:00,5,RED-05,Arts District,Red Line,15,0,0,0,1800,41,38,0,4.72,43,45,47,NORMAL
2026-08-24 15:00:00,6,RED-06,Medical Center,Red Line,15,0,0,0,2000,33,31,0,5.76,34,36,37,NORMAL
2026-08-24 15:00:00,7,RED-07,North Gate,Red Line,15,0,0,0,1600,46,28,0,13.42,48,50,52,NORMAL
2026-08-24 15:00:00,8,RED-08,Suburban North,Red Line,15,0,0,0,1500,24,39,15,6.53,25,26,27,NORMAL
2026-08-24 15:00:00,9,BLU-01,West Port,Blue Line,15,0,0,0,2000,39,30,0,5.48,40,42,44,NORMAL
2026-08-24 15:00:00,10,BLU-02,Maritime Dock,Blue Line,15,0,0,0,1800,18,23,0,5.37,18,19,20,NORMAL
2026-08-24 15:00:00,11,BLU-03,Central Terminal,Blue Line,15,0,0,0,3000,79,72,0,3.11,82,86,90,NORMAL
2026-08-24 15:00:00,12,BLU-04,Civic Center,Blue Line,15,0,0,0,2100,33,28,0,4.49,34,36,37,NORMAL
2026-08-24 15:00:00,13,BLU-05,University Square,Blue Line,15,0,0,0,2000,62,55,0,4.75,65,68,71,NORMAL
2026-08-24 15:00:00,14,BLU-06,Innovation Park,Blue Line,15,0,0,0,2400,22,26,0,3.46,23,24,25,NORMAL
2026-08-24 15:00:00,15,BLU-07,Stadium Arena,Blue Line,15,0,0,0,3500,46,22,0,7.14,48,50,52,NORMAL
2026-08-24 15:00:00,16,BLU-08,East terminus,Blue Line,15,0,0,0,1500,50,38,0,9.58,52,55,57,NORMAL
2026-08-24 15:15:00,1,RED-01,Central Terminal,Red Line,15,15,0,0,3000,55,79,5,3.75,57,60,63,NORMAL
2026-08-24 15:15:00,2,RED-02,Financial Plaza,Red Line,15,15,0,0,2500,26,24,12,3.89,27,28,29,NORMAL
2026-08-24 15:15:00,3,RED-03,Tech Hub North,Red Line,15,15,0,0,2200,44,21,0,8.87,46,48,50,NORMAL
2026-08-24 15:15:00,4,RED-04,University Square,Red Line,15,15,0,0,2000,59,60,0,4.28,61,64,67,NORMAL
2026-08-24 15:15:00,5,RED-05,Arts District,Red Line,15,15,0,0,1800,20,28,0,4.81,21,22,23,NORMAL
2026-08-24 15:15:00,6,RED-06,Medical Center,Red Line,15,15,0,0,2000,24,25,0,4.02,25,26,27,NORMAL
2026-08-24 15:15:00,7,RED-07,North Gate,Red Line,15,15,0,0,1600,82,26,0,38.54,86,90,94,NORMAL
2026-08-24 15:15:00,8,RED-08,Suburban North,Red Line,15,15,0,0,1500,18,32,0,7.35,18,19,20,NORMAL
2026-08-24 15:15:00,9,BLU-01,West Port,Blue Line,15,15,0,0,2000,24,27,0,4.8,25,26,27,NORMAL
2026-08-24 15:15:00,10,BLU-02,Maritime Dock,Blue Line,15,15,0,0,1800,26,37,0,5.94,27,28,29,NORMAL
2026-08-24 15:15:00,11,BLU-03,Central Terminal,Blue Line,15,15,0,0,3000,82,66,0,4.84,86,90,94,NORMAL
2026-08-24 15:15:00,12,BLU-04,Civic Center,Blue Line,15,15,0,0,2100,24,40,0,4.97,25,26,27,NORMAL
2026-08-24 15:15:00,13,BLU-05,University Square,Blue Line,15,15,0,0,2000,68,50,0,10.49,71,74,78,NORMAL
2026-08-24 15:15:00,14,BLU-06,Innovation Park,Blue Line,15,15,0,0,2400,32,42,0,3.92,33,35,36,NORMAL
2026-08-24 15:15:00,15,BLU-07,Stadium Arena,Blue Line,15,15,0,0,3500,32,34,15,3.35,33,35,36,NORMAL
2026-08-24 15:15:00,16,BLU-08,East terminus,Blue Line,15,15,0,0,1500,23,35,0,7.77,24,25,26,NORMAL
2026-08-24 15:30:00,1,RED-01,Central Terminal,Red Line,15,30,0,0,3000,48,65,0,3.95,50,52,55,NORMAL
2026-08-24 15:30:00,2,RED-02,Financial Plaza,Red Line,15,30,0,0,2500,41,24,0,6.87,43,45,47,NORMAL
2026-08-24 15:30:00,3,RED-03,Tech Hub North,Red Line,15,30,0,0,2200,27,13,0,7.52,28,29,31,NORMAL
2026-08-24 15:30:00,4,RED-04,University Square,Red Line,15,30,0,0,2000,83,71,0,6.83,87,91,95,NORMAL
2026-08-24 15:30:00,5,RED-05,Arts District,Red Line,15,30,0,0,1800,20,30,0,5.97,21,22,23,NORMAL
2026-08-24 15:30:00,6,RED-06,Medical Center,Red Line,15,30,0,0,2000,29,29,0,4.09,30,31,33,NORMAL
2026-08-24 15:30:00,7,RED-07,North Gate,Red Line,15,30,0,0,1600,33,27,0,5.85,34,36,37,NORMAL
2026-08-24 15:30:00,8,RED-08,Suburban North,Red Line,15,30,0,0,1500,31,26,0,7.09,32,34,35,NORMAL
2026-08-24 15:30:00,9,BLU-01,West Port,Blue Line,15,30,0,0,2000,33,37,0,5.33,34,36,37,NORMAL
2026-08-24 15:30:00,10,BLU-02,Maritime Dock,Blue Line,15,30,0,0,1800,34,35,3,5.21,35,37,39,NORMAL
2026-08-24 15:30:00,11,BLU-03,Central Terminal,Blue Line,15,30,0,0,3000,49,35,0,5.44,51,53,56,NORMAL
2026-08-24 15:30:00,12,BLU-04,Civic Center,Blue Line,15,30,0,0,2100,18,20,0,5.44,18,19,20,NORMAL
2026-08-24 15:30:00,13,BLU-05,University Square,Blue Line,15,30,0,0,2000,73,65,0,5.87,76,80,83,NORMAL
2026-08-24 15:30:00,14,BLU-06,Innovation Park,Blue Line,15,30,0,0,2400,24,30,0,3.37,25,26,27,NORMAL
2026-08-24 15:30:00,15,BLU-07,Stadium Arena,Blue Line,15,30,0,0,3500,28,33,0,2.74,29,30,32,NORMAL
2026-08-24 15:30:00,16,BLU-08,East terminus,Blue Line,15,30,0,0,1500,27,19,3,6.28,28,29,31,NORMAL
2026-08-24 15:45:00,1,RED-01,Central Terminal,Red Line,15,45,0,0,3000,52,53,0,3.18,54,57,59,NORMAL
2026-08-24 15:45:00,2,RED-02,Financial Plaza,Red Line,15,45,0,0,2500,39,31,0,3.35,40,42,44,NORMAL
2026-08-24 15:45:00,3,RED-03,Tech Hub North,Red Line,15,45,0,0,2200,13,39,0,4.22,13,14,14,NORMAL
2026-08-24 15:45:00,4,RED-04,University Square,Red Line,15,45,0,0,2000,35,43,0,4.78,36,38,40,NORMAL
2026-08-24 15:45:00,5,RED-05,Arts District,Red Line,15,45,0,0,1800,28,32,0,4.64,29,30,32,NORMAL
2026-08-24 15:45:00,6,RED-06,Medical Center,Red Line,15,45,0,0,2000,31,23,0,5.72,32,34,35,NORMAL
2026-08-24 15:45:00,7,RED-07,North Gate,Red Line,15,45,0,0,1600,34,30,0,6.98,35,37,39,NORMAL
2026-08-24 15:45:00,8,RED-08,Suburban North,Red Line,15,45,0,0,1500,27,17,0,6.93,28,29,31,NORMAL
2026-08-24 15:45:00,9,BLU-01,West Port,Blue Line,15,45,0,0,2000,31,16,0,8.94,32,34,35,NORMAL
2026-08-24 15:45:00,10,BLU-02,Maritime Dock,Blue Line,15,45,0,0,1800,32,23,12,4.81,33,35,36,NORMAL
2026-08-24 15:45:00,11,BLU-03,Central Terminal,Blue Line,15,45,0,0,3000,78,45,0,11.65,81,85,89,NORMAL
2026-08-24 15:45:00,12,BLU-04,Civic Center,Blue Line,15,45,0,0,2100,24,27,0,4.33,25,26,27,NORMAL
2026-08-24 15:45:00,13,BLU-05,University Square,Blue Line,15,45,0,0,2000,40,66,0,4.93,42,44,46,NORMAL
2026-08-24 15:45:00,14,BLU-06,Innovation Park,Blue Line,15,45,0,0,2400,29,36,0,3.69,30,31,33,NORMAL
2026-08-24 15:45:00,15,BLU-07,Stadium Arena,Blue Line,15,45,0,0,3500,20,35,3,2.56,21,22,23,NORMAL
2026-08-24 15:45:00,16,BLU-08,East terminus,Blue Line,15,45,0,0,1500,39,24,0,11.99,40,42,44,NORMAL
2026-08-24 16:00:00,1,RED-01,Central Terminal,Red Line,16,0,0,0,3000,65,46,0,7.27,68,71,74,NORMAL
2026-08-24 16:00:00,2,RED-02,Financial Plaza,Red Line,16,0,0,0,2500,15,30,12,3.6,15,16,17,NORMAL
2026-08-24 16:00:00,3,RED-03,Tech Hub North,Red Line,16,0,0,0,2200,39,18,0,11.04,40,42,44,NORMAL
2026-08-24 16:00:00,4,RED-04,University Square,Red Line,16,0,0,0,2000,40,38,0,4.18,42,44,46,NORMAL
2026-08-24 16:00:00,5,RED-05,Arts District,Red Line,16,0,0,0,1800,32,22,0,4.6,33,35,36,NORMAL
2026-08-24 16:00:00,6,RED-06,Medical Center,Red Line,16,0,0,0,2000,17,39,0,5.18,17,18,19,NORMAL
2026-08-24 16:00:00,7,RED-07,North Gate,Red Line,16,0,0,0,1600,20,26,0,6.41,21,22,23,NORMAL
2026-08-24 16:00:00,8,RED-08,Suburban North,Red Line,16,0,0,0,1500,27,19,0,5.67,28,29,31,NORMAL
2026-08-24 16:00:00,9,BLU-01,West Port,Blue Line,16,0,0,0,2000,22,22,0,5.21,23,24,25,NORMAL
2026-08-24 16:00:00,10,BLU-02,Maritime Dock,Blue Line,16,0,0,0,1800,25,12,0,8.36,26,27,28,NORMAL
2026-08-24 16:00:00,11,BLU-03,Central Terminal,Blue Line,16,0,0,0,3000,39,53,0,2.99,40,42,44,NORMAL
2026-08-24 16:00:00,12,BLU-04,Civic Center,Blue Line,16,0,0,0,2100,20,12,0,3.86,21,22,23,NORMAL
2026-08-24 16:00:00,13,BLU-05,University Square,Blue Line,16,0,0,0,2000,34,30,0,4.98,35,37,39,NORMAL
2026-08-24 16:00:00,14,BLU-06,Innovation Park,Blue Line,16,0,0,0,2400,19,24,0,3.68,19,20,21,NORMAL
2026-08-24 16:00:00,15,BLU-07,Stadium Arena,Blue Line,16,0,0,0,3500,27,26,0,2.75,28,29,31,NORMAL
2026-08-24 16:00:00,16,BLU-08,East terminus,Blue Line,16,0,0,0,1500,11,16,0,7.42,11,12,12,NORMAL
2026-08-24 16:15:00,1,RED-01,Central Terminal,Red Line,16,15,0,0,3000,49,60,0,3.88,51,53,56,NORMAL
2026-08-24 16:15:00,2,RED-02,Financial Plaza,Red Line,16,15,0,0,2500,14,29,0,4.01,14,15,16,NORMAL
2026-08-24 16:15:00,3,RED-03,Tech Hub North,Red Line,16,15,0,0,2200,28,6,0,8.31,29,30,32,NORMAL
2026-08-24 16:15:00,4,RED-04,University Square,Red Line,16,15,0,0,2000,46,43,0,5.98,48,50,52,NORMAL
2026-08-24 16:15:00,5,RED-05,Arts District,Red Line,16,15,0,0,1800,38,29,0,5.51,39,41,43,NORMAL
2026-08-24 16:15:00,6,RED-06,Medical Center,Red Line,16,15,0,0,2000,20,29,0,5.76,21,22,23,NORMAL
2026-08-24 16:15:00,7,RED-07,North Gate,Red Line,16,15,0,0,1600,24,9,0,10.16,25,26,27,NORMAL
2026-08-24 16:15:00,8,RED-08,Suburban North,Red Line,16,15,0,0,1500,20,37,0,5.6,21,22,23,NORMAL
2026-08-24 16:15:00,9,BLU-01,West Port,Blue Line,16,15,0,0,2000,12,28,8,5.0,12,13,13,NORMAL
2026-08-24 16:15:00,10,BLU-02,Maritime Dock,Blue Line,16,15,0,0,1800,30,7,0,13.63,31,33,34,NORMAL
2026-08-24 16:15:00,11,BLU-03,Central Terminal,Blue Line,16,15,0,0,3000,37,29,0,2.75,38,40,42,NORMAL
2026-08-24 16:15:00,12,BLU-04,Civic Center,Blue Line,16,15,0,0,2100,36,12,5,10.25,37,39,41,NORMAL
2026-08-24 16:15:00,13,BLU-05,University Square,Blue Line,16,15,0,0,2000,55,56,0,5.09,57,60,63,NORMAL
2026-08-24 16:15:00,14,BLU-06,Innovation Park,Blue Line,16,15,0,0,2400,28,14,0,5.75,29,30,32,NORMAL
2026-08-24 16:15:00,15,BLU-07,Stadium Arena,Blue Line,16,15,0,0,3500,25,13,0,3.89,26,27,28,NORMAL
2026-08-24 16:15:00,16,BLU-08,East terminus,Blue Line,16,15,0,0,1500,35,16,0,12.77,36,38,40,NORMAL
2026-08-24 16:30:00,1,RED-01,Central Terminal,Red Line,16,30,0,0,3000,57,40,0,5.6,59,62,65,NORMAL
2026-08-24 16:30:00,2,RED-02,Financial Plaza,Red Line,16,30,0,0,2500,24,21,0,4.29,25,26,27,NORMAL
2026-08-24 16:30:00,3,RED-03,Tech Hub North,Red Line,16,30,0,0,2200,35,22,0,5.27,36,38,40,NORMAL
2026-08-24 16:30:00,4,RED-04,University Square,Red Line,16,30,0,0,2000,61,44,0,9.89,64,67,70,NORMAL
2026-08-24 16:30:00,5,RED-05,Arts District,Red Line,16,30,0,0,1800,36,24,0,6.6,37,39,41,NORMAL
2026-08-24 16:30:00,6,RED-06,Medical Center,Red Line,16,30,0,0,2000,40,28,0,6.78,42,44,46,NORMAL
2026-08-24 16:30:00,7,RED-07,North Gate,Red Line,16,30,0,0,1600,19,30,0,6.01,19,20,21,NORMAL
2026-08-24 16:30:00,8,RED-08,Suburban North,Red Line,16,30,0,0,1500,27,8,0,11.76,28,29,31,NORMAL
2026-08-24 16:30:00,9,BLU-01,West Port,Blue Line,16,30,0,0,2000,40,10,0,12.04,42,44,46,NORMAL
2026-08-24 16:30:00,10,BLU-02,Maritime Dock,Blue Line,16,30,0,0,1800,27,20,0,6.46,28,29,31,NORMAL
2026-08-24 16:30:00,11,BLU-03,Central Terminal,Blue Line,16,30,0,0,3000,59,50,0,3.52,61,64,67,NORMAL
2026-08-24 16:30:00,12,BLU-04,Civic Center,Blue Line,16,30,0,0,2100,39,39,0,5.35,40,42,44,NORMAL
2026-08-24 16:30:00,13,BLU-05,University Square,Blue Line,16,30,0,0,2000,46,63,0,5.8,48,50,52,NORMAL
2026-08-24 16:30:00,14,BLU-06,Innovation Park,Blue Line,16,30,0,0,2400,32,24,0,3.48,33,35,36,NORMAL
2026-08-24 16:30:00,15,BLU-07,Stadium Arena,Blue Line,16,30,0,0,3500,19,21,0,2.79,19,20,21,NORMAL
2026-08-24 16:30:00,16,BLU-08,East terminus,Blue Line,16,30,0,0,1500,29,20,0,5.5,30,31,33,NORMAL
2026-08-24 16:45:00,1,RED-01,Central Terminal,Red Line,16,45,0,0,3000,91,69,0,7.98,95,100,104,NORMAL
2026-08-24 16:45:00,2,RED-02,Financial Plaza,Red Line,16,45,0,0,2500,41,12,0,9.79,43,45,47,NORMAL
2026-08-24 16:45:00,3,RED-03,Tech Hub North,Red Line,16,45,0,0,2200,39,28,0,5.77,40,42,44,NORMAL
2026-08-24 16:45:00,4,RED-04,University Square,Red Line,16,45,0,0,2000,48,59,0,4.71,50,52,55,NORMAL
2026-08-24 16:45:00,5,RED-05,Arts District,Red Line,16,45,0,0,1800,41,31,0,4.88,43,45,47,NORMAL
2026-08-24 16:45:00,6,RED-06,Medical Center,Red Line,16,45,0,0,2000,17,24,0,5.4,17,18,19,NORMAL
2026-08-24 16:45:00,7,RED-07,North Gate,Red Line,16,45,0,0,1600,34,37,0,5.98,35,37,39,NORMAL
2026-08-24 16:45:00,8,RED-08,Suburban North,Red Line,16,45,0,0,1500,37,29,0,7.64,38,40,42,NORMAL
2026-08-24 16:45:00,9,BLU-01,West Port,Blue Line,16,45,0,0,2000,14,30,0,5.58,14,15,16,NORMAL
2026-08-24 16:45:00,10,BLU-02,Maritime Dock,Blue Line,16,45,0,0,1800,24,26,0,6.52,25,26,27,NORMAL
2026-08-24 16:45:00,11,BLU-03,Central Terminal,Blue Line,16,45,0,0,3000,72,84,0,3.01,75,79,82,NORMAL
2026-08-24 16:45:00,12,BLU-04,Civic Center,Blue Line,16,45,0,0,2100,24,30,0,4.89,25,26,27,NORMAL
2026-08-24 16:45:00,13,BLU-05,University Square,Blue Line,16,45,0,0,2000,79,49,0,12.17,82,86,90,NORMAL
2026-08-24 16:45:00,14,BLU-06,Innovation Park,Blue Line,16,45,0,0,2400,39,37,0,3.92,40,42,44,NORMAL
2026-08-24 16:45:00,15,BLU-07,Stadium Arena,Blue Line,16,45,0,0,3500,49,31,0,5.8,51,53,56,NORMAL
2026-08-24 16:45:00,16,BLU-08,East terminus,Blue Line,16,45,0,0,1500,23,15,0,6.86,24,25,26,NORMAL
2026-08-24 17:00:00,1,RED-01,Central Terminal,Red Line,17,0,0,0,3000,124,129,0,3.82,130,136,142,NORMAL
2026-08-24 17:00:00,2,RED-02,Financial Plaza,Red Line,17,0,0,0,2500,37,62,0,3.47,38,40,42,NORMAL
2026-08-24 17:00:00,3,RED-03,Tech Hub North,Red Line,17,0,0,0,2200,60,37,0,10.41,63,66,69,NORMAL
2026-08-24 17:00:00,4,RED-04,University Square,Red Line,17,0,0,0,2000,90,65,0,10.38,94,99,103,NORMAL
2026-08-24 17:00:00,5,RED-05,Arts District,Red Line,17,0,0,0,1800,31,34,0,6.13,32,34,35,NORMAL
2026-08-24 17:00:00,6,RED-06,Medical Center,Red Line,17,0,0,0,2000,34,49,0,5.24,35,37,39,NORMAL
2026-08-24 17:00:00,7,RED-07,North Gate,Red Line,17,0,0,0,1600,64,53,0,5.84,67,70,73,NORMAL
